area,rot-agree,rot-categorization,rot-moral-foundations,rot-judgment,action,action-moral-judgment,action-legal,label,action_ukr
dearabby,4.0,morality-ethics,care-harm,It's wrong,Throwing your ex's belongings out the window after a breakup,-2.0,tolerated,0,Викидання речей колишнього з вікна після розриву стосунків.
amitheasshole,4.0,morality-ethics|social-norms,care-harm|fairness-cheating,is important,Trusting in a relationship.,1.0,legal,2,Довіра у відносинах.
rocstories,4.0,morality-ethics|social-norms,care-harm|fairness-cheating,It's expected,Trying to compromise with your friends.,0.0,legal,1,Намагаючись домовитися зі своїми друзями.
rocstories,4.0,advice,care-harm,could be dangerous,Trying to play football with people who are much bigger than you,-1.0,legal,0,"Намагаючись грати у футбол з людьми, які набагато більші за вас."
confessions,4.0,social-norms,care-harm|sanctity-degradation,You shouldnt,Trying to ship humans in boxes.,-1.0,tolerated,0,Намагаючись доставляти людей у коробках.
confessions,4.0,morality-ethics,care-harm,It's wrong.,Using a racial slur.,-2.0,tolerated,0,Використання расової лайки.
dearabby,4.0,advice,care-harm,can save trees,Using the entirety of a sheet of paper,1.0,legal,2,Використання всього аркуша паперу.
rocstories,4.0,social-norms|advice,care-harm,It's good,Walking your pet.,0.0,legal,1,Вигулювання вашого вихованця.
amitheasshole,4.0,morality-ethics,care-harm,Its OK,Wanting privacy.,0.0,legal,1,Бажаючи конфіденційності.
confessions,4.0,morality-ethics|description,care-harm|fairness-cheating,It's understandable,Wanting vengeance against people who've threatened you.,0.0,tolerated,1,"Бажаючи помститися людям, які погрожували вам."
dearabby,4.0,advice,care-harm,Its good,Wanting what is best for people in life.,1.0,legal,2,Бажаючи найкращого для людей у житті.
amitheasshole,4.0,morality-ethics,care-harm,It's good,Wanting your sibling to be safe.,1.0,legal,2,"Бажаєте, щоб ваш брат був у безпеці."
amitheasshole,4.0,morality-ethics,care-harm,It's normal,Wanting your significant other to care about their future.,0.0,legal,1,"Хочете, щоб ваша друга половинка дбала про своє майбутнє."
rocstories,4.0,social-norms,care-harm,Its expected,Washing your body regularly.,1.0,legal,2,Регулярне миття тіла.
rocstories,4.0,advice,care-harm,you should,"When something tastes funny, not eating or drinking it because it might be poison.",1.0,legal,2,"Коли щось смакує смішно, не їдять і не п'ють його, бо це може бути отрутою."
dearabby,4.0,morality-ethics,care-harm,is selfish,Withholding your HIV status from past and future lovers,-2.0,legal,0,Приховування статусу ВІЛ від минулих і майбутніх коханців.
rocstories,4.0,advice,care-harm,You shouldn't,Working with electricity or electronics with wet hands.,-1.0,legal,0,Робота з електрикою або електронікою мокрими руками.
amitheasshole,4.0,morality-ethics,care-harm,{},You are not obligated to have sex with anyone.,0.0,,1,Ви не зобов'язані займатися сексом ні з ким.
confessions,4.0,morality-ethics|social-norms,care-harm|fairness-cheating,{},You should call the police if someone intentionally damages your property.,0.0,legal,1,"Ви повинні викликати поліцію, якщо хтось навмисно пошкодить вашу власність."
amitheasshole,4.0,social-norms,care-harm|loyalty-betrayal,Should,Your partner helping you with your problems.,1.0,legal,2,Ваш партнер допомагає вам у вирішенні ваших проблем.
confessions,4.0,morality-ethics|social-norms,care-harm,It is inappropriate,a 16 year old dating a 50 year old.,-1.0,tolerated,0,16-річна дівчина зустрічається з 50-річним чоловіком.
dearabby,4.0,morality-ethics,care-harm|sanctity-degradation,bad,a child saying mean things about each other's mom.,-1.0,legal,0,дитина каже неприємні речі про маму іншої дитини.
rocstories,4.0,morality-ethics,care-harm,It is good,a coach instructing players.,1.0,legal,2,"тренер, який навчає гравців."
rocstories,4.0,social-norms,care-harm|authority-subversion,it's expected,a doctor prescribing medicine to speed up recovery.,0.0,legal,1,"лікар, який призначає ліки для прискорення одужання."
amitheasshole,4.0,description,care-harm,It's perfectly natural,a mother being protective of her baby.,0.0,legal,1,мати захищає свою дитину.
confessions,4.0,social-norms,care-harm|loyalty-betrayal,it's expected,a mother loving her son.,0.0,legal,1,"мати, любляча свого сина."
rocstories,4.0,morality-ethics|social-norms,care-harm|loyalty-betrayal,must,a parent caring for the well-being of your children.,0.0,legal,1,"батько, який піклується про благополуччя ваших дітей."
confessions,4.0,morality-ethics,care-harm,it's horrendous,a parent violating a child's trust.,-2.0,tolerated,0,батько порушує довіру дитини.
dearabby,4.0,advice,care-harm|loyalty-betrayal,It's good,a parent wanting to keep in touch with their children.,1.0,legal,2,"батько, який хоче підтримувати зв'язок зі своїми дітьми."
amitheasshole,4.0,morality-ethics,care-harm,It's not okay,a person putting other people in danger.,-2.0,illegal,0,"людина, яка ставить інших людей у небезпеку."
amitheasshole,4.0,social-norms,care-harm,expected,a wife treating her husband with kindness.,0.0,legal,1,"дружина, яка ставиться до чоловіка з добротою."
amitheasshole,4.0,morality-ethics,care-harm|loyalty-betrayal,rude,abandoning a friend.,-1.0,legal,0,відмовившись від друга.
dearabby,4.0,morality-ethics,care-harm,it's not okay,abandoning kids.,-2.0,illegal,0,відмова від дітей.
amitheasshole,4.0,morality-ethics|social-norms,care-harm|loyalty-betrayal,You shouldn't,abandoning others.,-1.0,legal,0,відмова від інших.
amitheasshole,4.0,morality-ethics,care-harm,You shouldn't,abandoning people who are terminally ill.,-2.0,legal,0,"відмова від людей, які невиліковно хворі."
rocstories,4.0,morality-ethics,care-harm|loyalty-betrayal,It's not okay,abandoning someone you care about.,-2.0,legal,0,"відмова від когось, хто вам небайдужий."
dearabby,4.0,morality-ethics|social-norms,care-harm|loyalty-betrayal,It's wrong,abandoning your daughter because she's pregnant,-1.0,tolerated,0,"відмовившись від своєї доньки, тому що вона вагітна."
amitheasshole,4.0,morality-ethics,care-harm|loyalty-betrayal,it's rude,abandoning your family members when they need your help.,-2.0,legal,0,"відмова від членів своєї сім'ї, коли вони потребують вашої допомоги."
